employee_id,designation,coe_dep,competency_sheet,competency_question,response,score,competency_source
EMP274,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP555,Senior Software Engineer ,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,3.0,observed
EMP698,Senior Software Engineer,Power BI & Consulting,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP870,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP519,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,3.0,observed
EMP174,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,3.0,observed
EMP546,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,2.0,observed
EMP499,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP191,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP323,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP86,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP439,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,3.0,observed
EMP624,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP753,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP817,Senior Software Engineer,Power BI & Consulting,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP759,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP133,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP826,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,2.0,observed
EMP243,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,3.0,observed
EMP58,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,3.0,observed
EMP744,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP690,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,4.0,observed
EMP677,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,2.0,observed
EMP207,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP975,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP350,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP650,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,1.0,observed
EMP121,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,3.0,observed
EMP764,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP1032,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP79,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,5.0,observed
EMP218,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP932,Senior Software Engineer,Data Science & AI,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,4.0,observed
EMP710,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP612,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP802,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,4.0,observed
EMP761,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP844,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,3.0,observed
EMP978,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,2.0,observed
EMP823,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP1037,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,3.0,observed
EMP11,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP204,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,2.0,observed
EMP508,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP200,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP339,Senior Software Engineer,Techops & Automation,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
EMP83,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,3.0,observed
EMP721,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,4.0,observed
EMP1006,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,Yes,2.0,observed
EMP634,Senior Software Engineer,Data Engineering,Senior Software Engineer,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,No,0.0,observed
